content,tokenized_content,sentiment,sentiment_type
"@user @user @user @user @user @user @user @user @user @user @user @user druthers encourages their “supporters” to go to canada post precision targeter website, choose nearby letter carrier routes, &amp; pay for distribution, to get this disinformation into the hands of the people in their neighbourhoods. scary how determined they to spread this bs.","['brothers', 'encourages', 'a', 'supporter', 'a', 'go', 'canada', 'post', 'precision', 'targeted', 'website', 'choose', 'nearby', 'letter', 'carrier', 'route', 'amp', 'pay', 'distribution', 'get', 'disinformation', 'hand', 'people', 'neighbourhood', 'scary', 'determined', 'spread', 'b']",-0.5,Negative
"@user hi there, this status means that the item has not yet arrived in a canada post facility. we've only received the electronic shipping details. once the item is in our facility, your tracking number will update. 

if you have any concerns, please notify the sender and ask them 1/2","['hi', 'status', 'mean', 'item', 'yet', 'arrived', 'canada', 'post', 'facility', 've', 'received', 'electronic', 'shipping', 'detail', 'item', 'facility', 'tracking', 'number', 'update', 'concern', 'please', 'notify', 'sender', 'ask', '1/2']",-0.3125,Negative
canada post what do you mean delivered by end of day today? it is 7:42 pm?! 🥲,"['canada', 'post', 'mean', 'delivered', 'end', 'day', 'today', '7:42', 'pm', 'a']",-0.3125,Negative
"@user poor fella got out, took a look at the damage, and left. 12yo was shocked, but not like they were going to wait until canada post showed up to repair it in a snowstorm!","['poor', 'fell', 'got', 'took', 'look', 'damage', 'left', 'yo', 'shocked', 'like', 'going', 'wait', 'canada', 'post', 'showed', 'repair', 'snowstorm']",-0.3666666666666667,Negative
"extremely disappointed with canada post! @user   @user 
my relatives sent my passport via canada post and i received the package already opened and my passport gone!
please help! @user @user","['extremely', 'disappointed', 'canada', 'post', 'relative', 'sent', 'passport', 'via', 'canada', 'post', 'received', 'package', 'already', 'opened', 'passport', 'gone', 'please', 'help']",-0.375,Negative
"extremely disappointed with canada post! @user   @user 
my relatives sent my passport via canada post and i received the package already opened and my passport gone!
please help! @user  @user @user","['extremely', 'disappointed', 'canada', 'post', 'relative', 'sent', 'passport', 'via', 'canada', 'post', 'received', 'package', 'already', 'opened', 'passport', 'gone', 'please', 'help']",-0.375,Negative
"extremely disappointed with canada post!@user @user 
my relatives sent my passport via canada post and i received the package already opened and my passport gone!
please help! @user @user","['extremely', 'disappointed', 'canada', 'post', 'relative', 'sent', 'passport', 'via', 'canada', 'post', 'received', 'package', 'already', 'opened', 'passport', 'gone', 'please', 'help']",-0.375,Negative
"extremely disappointed with canada post @user @user 
my relatives sent my passport via canada post and i received the package already opened and my passport gone!
please help! @user @user","['extremely', 'disappointed', 'canada', 'post', 'relative', 'sent', 'passport', 'via', 'canada', 'post', 'received', 'package', 'already', 'opened', 'passport', 'gone', 'please', 'help']",-0.375,Negative
"extremely disappointed with @user @user 
my relatives sent my passport via canada post and i received the package already opened and my passport gone! this is not done.
please help!","['extremely', 'disappointed', 'relative', 'sent', 'passport', 'via', 'canada', 'post', 'received', 'package', 'already', 'opened', 'passport', 'gone', 'done', 'please', 'help']",-0.375,Negative
canada post is atrocious. my grandparents were home all day yesterday and we get a “attempted delivery” notice. maybe ring the door bell?😱,"['canada', 'post', 'atrocious', 'grandparent', 'home', 'day', 'yesterday', 'get', 'a', 'attempted', 'delivery', 'a', 'notice', 'maybe', 'ring', 'door', 'bell', 'a']",-0.7,Negative
confused i have recieved a shipping notification from canada post. i have no idea what it's for. the only thing i have on order is some arknights merch i preordered myself for my own birthday and it hasn't shipped yet? confused,"['confused', 'recieved', 'shipping', 'notification', 'canada', 'post', 'idea', 'is', 'thing', 'order', 'knights', 'march', 'preorder', 'birthday', 'not', 'shipped', 'yet', 'confused']",-0.4,Negative
@user @user gonna be difficult for canada post to deliver the mail…,"['gon', 'na', 'difficult', 'canada', 'post', 'deliver', 'mail']",-0.5,Negative
me after canada post loses my package http,"['canada', 'post', 'loses', 'package']",-0.3,Negative
at least amazon can deliver on time. canada post is awful…i wonder why? 🤔,"['least', 'amazon', 'deliver', 'time', 'canada', 'post', 'awful', 'wonder', 'a']",-0.65,Negative
"well shit, shipping stuff through canada post is way expensive. 
nuts.","['well', 'shit', 'shipping', 'stuff', 'canada', 'post', 'way', 'expensive', 'nut']",-0.35,Negative
canada post delivered my package but it's not here? lmfaoo what a fucking joke,"['canada', 'post', 'delivered', 'package', 'is', 'lmfaoo', 'fucking', 'joke']",-0.6,Negative
"today's forex news: australia and canada post mildly disappointing gdp results

📱 get instant market news delivered to you in real-time→ http

#crypto #finance #forex #investing #trading http","['today', 'is', 'forex', 'news', 'australia', 'canada', 'post', 'mildly', 'disappointing', 'gdp', 'result', 'a', 'get', 'instant', 'market', 'news', 'delivered', 'realtime', 'crypto', 'finance', 'forex', 'investing', 'trading']",-0.3,Negative
canada post / postes canada - what's the mileage per gallon with these bad boys? 😉 http,"['canada', 'post', 'poster', 'canada', 'is', 'mileage', 'per', 'gallon', 'bad', 'boy', 'a']",-0.6999999999999998,Negative
"@user since, this incident is ongoing. does canada post not know of the tale of mailboxes, baseball bats, and a broken wrist? how about that approach? history always repeats itself.","['since', 'incident', 'ongoing', 'canada', 'post', 'know', 'tale', 'parlbox', 'baseball', 'bat', 'broken', 'wrist', 'approach', 'history', 'always', 'repeat']",-0.4,Negative
"@user found a broken one with parcels inside, notified canada post immediately.","['found', 'broken', 'one', 'parcel', 'inside', 'notified', 'canada', 'post', 'immediately']",-0.4,Negative
if canada post loses my package again i’m losing my marbles let me sell art in peace,"['canada', 'post', 'loses', 'package', 'a', 'losing', 'marble', 'let', 'sell', 'art', 'peace']",-0.3,Negative
can someone from america/canada post me the basma foundation stick pls thnx sad,"['someone', 'america/canada', 'post', 'base', 'foundation', 'stick', 'pls', 'thx', 'sad']",-0.65,Negative
@user you guys are literally the worst!! your owned by canada post yet you can’t fix an address error after having a package in your hands for 2 weeks?! fail #purolator this is exactly why my business no longer uses you. you suck!! that’s all ✌️,"['guy', 'literally', 'worst', 'owned', 'canada', 'post', 'yet', 'a', 'fix', 'address', 'error', 'package', 'hand', 'a', 'week', 'fail', 'purolator', 'exactly', 'business', 'longer', 'us', 'suck', 'a', 'gt']",-0.4166666666666667,Negative
"@user canada post, get your crap together, the tracking part of your website has been down for hours now!","['canada', 'post', 'get', 'crap', 'together', 'tracking', 'part', 'website', 'hour']",-0.8,Negative
"still waiting for my preorder psvr2 headset. ways @user could improve:

1. allow pre-ordered items to be shipped to store locations instead of home
3. stop using  @user for shipping. their business model: ""let's make canada post, but worse and more expensive""","['still', 'waiting', 'preorder', 'psv', 'headset', 'way', 'could', 'improve', 'gt', 'allow', 'pre-ordered', 'item', 'shipped', 'store', 'location', 'instead', 'home', 'gt', 'stop', 'using', 'shipping', 'business', 'model', 'gt', 'let', 'is', 'make', 'canada', 'post', 'worse', 'expensive', 'gt']",-0.45,Negative
@user @user what do you get in the mail that you need to desperately?,"['get', 'mail', 'need', 'desperately']",-0.6,Negative
"@user @user @user unfortunately, interest rates have been rising globally us/eu/czech all including. some of the other countries are even worse then canada. post-pandemic/war are some disruptive factors. over the time us or canada targets inflation to slow down and so does the interest rates would","['unfortunately', 'interest', 'rate', 'rising', 'globally', 'us/eu/czech', 'including', 'country', 'even', 'worse', 'canada', 'post-pandemic/war', 'disruptive', 'factor', 'time', 'u', 'canada', 'target', 'inflation', 'slow', 'interest', 'rate', 'would']",-0.30000000000000004,Negative
"@user what was ""incompetent"" on canada post's part?","['gt', 'incompetent', 'gt', 'canada', 'post', 'is', 'part']",-0.35,Negative
@user yeah canada post singlehandedly made me hate shipping out my art,"['yeah', 'canada', 'post', 'singlehandedly', 'made', 'hate', 'shipping', 'art']",-0.8,Negative
"@user dang it, i was supposed to get my perfumes by today, now it's not until monday! why canada post doesn't work on weekends is god's own secret. what is this? the 1970s??","['dang', 'supposed', 'get', 'perfume', 'today', 'is', 'monday', 'canada', 'post', 'not', 'work', 'weekend', 'god', 'is', 'secret', '1970s']",-0.4,Negative
"@user your customers need to know that you no longer answer your phones, that you do not ship from the address you say you ship from, and that you use carriers that can not deliver to canada post verified addresses. you are damaging the seller's reputation every time you fail.","['customer', 'need', 'know', 'longer', 'answer', 'phone', 'ship', 'address', 'say', 'ship', 'use', 'carrier', 'deliver', 'canada', 'post', 'verified', 'address', 'damaging', 'seller', 'is', 'reputation', 'every', 'time', 'fail']",-0.5,Negative
@user canada post is the worst i cant believe they lost them,"['canada', 'post', 'worst', 'cant', 'believe', 'lost']",-1.0,Negative
"@user get a job at canada post.
you can work slow and get some rest.","['get', 'job', 'canada', 'post', 'work', 'slow', 'get', 'rest']",-0.30000000000000004,Negative
"an ugly sight all over #toronto @user is getting out of delivering #mail. they don't realize if you make it difficult for #consumers, they'll stop using your #service. #canadapost is now working for their #franchisees &amp; driving us to @user #marketingmistake http","['ugly', 'sight', 'toronto', 'getting', 'delivering', 'mail', 'not', 'realize', 'make', 'difficult', 'consumer', 'all', 'stop', 'using', 'service', 'canadapost', 'working', 'franchises', 'amp', 'driving', 'u', 'marketingmistake']",-0.6,Negative
this is ridiculous. canada post expedited parcel and a purlator express bag from montreal. purolator shipped 9 days before the cpost package. guess what’s processed this morning in lab city? not the express purolator package.  priority case and still waiting on it. @user http,"['ridiculous', 'canada', 'post', 'expedite', 'parcel', 'curator', 'express', 'bag', 'montreal', 'purolator', 'shipped', 'a', 'day', 'post', 'package', 'guess', 'a', 'processed', 'morning', 'lab', 'city', 'express', 'purolator', 'package', 'priority', 'case', 'still', 'waiting']",-0.3333333333333333,Negative
"calling into work sick tomorrow (not because i’m sick, just sick of canada post’s bullshit)","['calling', 'work', 'sick', 'tomorrow', 'a', 'sick', 'sick', 'canada', 'post', 'a', 'bullshit']",-0.7142857142857143,Negative
@user canada post is the worst.,"['canada', 'post', 'worst']",-1.0,Negative
i literally hate canada post so much,"['literally', 'hate', 'canada', 'post', 'much']",-0.30000000000000004,Negative
@user guys.. i been tryna reach out to you because you or canada post labeled my package wrong and its been sent out to a building beside mine.. i spoke to canada post and they acknowledge it was either them or you guys who made the mistake.. so please help.,"['guy', 'gt', 'try', 'reach', 'canada', 'post', 'labeled', 'package', 'wrong', 'sent', 'building', 'beside', 'mine', 'gt', 'spoke', 'canada', 'post', 'acknowledge', 'either', 'guy', 'made', 'mistake', 'gt', 'please', 'help']",-0.5,Negative
"i feel really bad that the canada post rep had to tell me ""if your neighbors have your package, we can't make them give it back""","['feel', 'really', 'bad', 'canada', 'post', 'rep', 'tell', 'gt', 'neighbor', 'package', 'ca', 'not', 'make', 'give', 'back', 'gt']",-0.3499999999999999,Negative
"@user it's infuriating! i get so mad when i get a delivery attempt notice for my cannabis - don't lie to me, no delivery was ever attempted. and then i need to spend money on a bus trip to the post office to pick up the meds i pay canada post to deliver to my door.","['is', 'infuriating', 'get', 'mad', 'get', 'delivery', 'attempt', 'notice', 'cannabis', 'not', 'lie', 'delivery', 'ever', 'attempted', 'need', 'spend', 'money', 'bus', 'trip', 'post', 'office', 'pick', 'med', 'pay', 'canada', 'post', 'deliver', 'door']",-0.6125,Negative
"@user @user that means you're from canada because the north pole is in canada and you can write to santa via canada post. 

santa claus 
north pole 
canada h0h0h0","['mean', 'are', 'canada', 'north', 'pole', 'canada', 'write', 'santa', 'via', 'canada', 'post', 'santa', 'class', 'north', 'pole', 'canada', 'h0h0h0']",-0.3125,Negative
me wandering around waiting for my #psvr2 ... which won't be delivered until friday!!!!.  damn canada post is terrible. @user needs to let us purchase directly from them instead of waiting for 3rd party sellers. @user usually has speedy delivery ... but not this week. http,"['wandering', 'around', 'waiting', 'psv', '...', 'wo', 'not', 'delivered', 'friday', 'damn', 'canada', 'post', 'terrible', 'need', 'let', 'u', 'purchase', 'directly', 'instead', 'waiting', 'rd', 'party', 'seller', 'usually', 'speedy', 'delivery', '...', 'week']",-0.3833333333333333,Negative
"@user @user i mean, as soon as i saw canada post i knew you were screwed","['mean', 'soon', 'saw', 'canada', 'post', 'knew', 'screwed']",-0.3125,Negative
@user @user seriously 😖? is it yours or canada post's?,"['seriously', 'a', 'canada', 'post', 'is']",-0.3333333333333333,Negative
"eastern ave &amp; leslie street had 8 people murder plan, one person at ottawa shelter hurt me at 2015 most dangerous, threathen hurt father. a canada post car might is leader.","['eastern', 'ave', 'amp', 'leslie', 'street', 'a', 'people', 'murder', 'plan', 'one', 'person', 'ottawa', 'shelter', 'hurt', '2015', 'dangerous', 'threaten', 'hurt', 'father', 'canada', 'post', 'car', 'might', 'leader']",-0.6,Negative
"@user they put it in the wrong mailbox. so i basically have to hope the person never checked their mailbox yet, and if they do before canada post does, that they don't steal it. its a pricing700 item and this economy is disgusting so i wouldn't be shocked if they steal it.","['put', 'wrong', 'parlbox', 'basically', 'hope', 'person', 'never', 'checked', 'parlbox', 'yet', 'canada', 'post', 'not', 'steal', 'pricing700', 'item', 'economy', 'disgusting', 'would', 'not', 'shocked', 'steal']",-0.3833333333333333,Negative
"so canada post also delivered my pricing700 cpu to the wrong house, this is ontop of bestbuy not delivering my ram. http","['canada', 'post', 'also', 'delivered', 'pricing700', 'cpu', 'wrong', 'house', 'onto', 'bestbuy', 'delivering', 'ram']",-0.5,Negative
"home sales in canada post worst start to the year since 2009: crea
http http","['home', 'sale', 'canada', 'post', 'worst', 'start', 'year', 'since', '2009', 'area']",-1.0,Negative
@user @user @user there needs to be a serious examination of canada post and elections canada.,"['need', 'serious', 'examination', 'canada', 'post', 'election', 'canada']",-0.3333333333333333,Negative
@user @user protip: justin trudeau consider itself a post nationalist. try and figure out what this means for the province of ab and the country of canada. post means after for a hint.,"['protiv', 'justin', 'trudeau', 'consider', 'post', 'nationalist', 'try', 'figure', 'mean', 'province', 'ab', 'country', 'canada', 'post', 'mean', 'hint']",-0.3125,Negative
"@user what's even funnier is that that apology note is meant for a piece of mail, not for a mailbox. at least they tried. sort of.

canada post: half-assing it since 1981!","['is', 'even', 'runner', 'apology', 'note', 'meant', 'piece', 'mail', 'parlbox', 'least', 'tried', 'sort', 'canada', 'post', 'half-assing', 'since', '1981']",-0.3,Negative
hey @user ...i still can't get to my mailbox 3 days after the storm. ridiculous. #canadapost #nlwx #nltraffic @user,"['hey', '...', 'still', 'ca', 'not', 'get', 'parlbox', 'a', 'day', 'storm', 'ridiculous', 'canadapost', 'news', 'traffic']",-0.3333333333333333,Negative
home sales in canada post worst start to the year since 2009: crea - bnn bloomberg http,"['home', 'sale', 'canada', 'post', 'worst', 'start', 'year', 'since', '2009', 'area', 'bin', 'bloomberg']",-1.0,Negative
"@user well canada post is lame. (when i started working at the drug store, i had to work all the holidays. drug stores don’t close very often.)","['well', 'canada', 'post', 'lame', 'started', 'working', 'drug', 'store', 'work', 'holiday', 'drug', 'store', 'a', 'close', 'often']",-0.5,Negative
"@user @user @user so did canada post 
205,000 mail in ballots not counted said they were late 
bullshit
that's what happens when federal agency controls the mail delivery 
this is no reflection on the carriers only management 
and anyone kissing trudeau assets","['canada', 'post', '205,000', 'mail', 'ballot', 'counted', 'said', 'late', 'bullshit', 'is', 'happens', 'federal', 'agency', 'control', 'mail', 'delivery', 'reflection', 'carrier', 'management', 'anyone', 'kissing', 'trudeau', 'asset']",-0.3,Negative
canada post you literally fucking suck http,"['canada', 'post', 'literally', 'fucking', 'suck']",-0.6,Negative
"time processing parcels that arrive in canada! it doesn't take china post very long to ship out the parcels, heck in some cases it's shipped within a day or two after ordering them,then they sit for 2-3 weeks here in canada because canada post is so incompetent it's disgusting!","['time', 'processing', 'parcel', 'arrive', 'canada', 'not', 'take', 'china', 'post', 'long', 'ship', 'parcel', 'heck', 'case', 'is', 'shipped', 'within', 'day', 'two', 'ordering', 'sit', '2-3', 'week', 'canada', 'canada', 'post', 'incompetent', 'is', 'disgusting']",-0.4666666666666666,Negative
been waiting for a package for weeks! finally supposed to come today and canada post doesn't even attempt to deliver it they just drive off and don't even leave a notice 😭 so frustrated,"['waiting', 'package', 'week', 'finally', 'supposed', 'come', 'today', 'canada', 'post', 'not', 'even', 'attempt', 'deliver', 'drive', 'not', 'even', 'leave', 'notice', 'a', 'frustrated']",-0.35,Negative
trying to print a label on canada post for my business and it won’t take my payment or even load the contact us page. what a load of crap 💩,"['trying', 'print', 'label', 'canada', 'post', 'business', 'a', 'take', 'payment', 'even', 'load', 'contact', 'u', 'page', 'load', 'crap', 'a']",-0.8,Negative
home sales in canada post worst start to the year since 2009: crea http,"['home', 'sale', 'canada', 'post', 'worst', 'start', 'year', 'since', '2009', 'area']",-1.0,Negative
home sales in canada post worst start to the year since 2009: crea http via @user  #realestate,"['home', 'sale', 'canada', 'post', 'worst', 'start', 'year', 'since', '2009', 'area', 'via', 'realestate']",-1.0,Negative
"`missed delivery - will attempt delivery on next working day`...

this is impossible.  we live in a small house, been home all day.  this crap puts independent online retailers at such a disadvantage vs. goliath like amazon.

shame on canada post for awful, anti-smb service.","['missed', 'delivery', 'attempt', 'delivery', 'next', 'working', 'day', '...', 'impossible', 'live', 'small', 'house', 'home', 'day', 'crap', 'put', 'independent', 'online', 'retailer', 'disadvantage', 'vs', 'goliath', 'like', 'amazon', 'shame', 'canada', 'post', 'awful', 'anti-smb', 'service']",-0.36861471861471856,Negative
home sales in canada post worst start to the year since 2009: crea http,"['home', 'sale', 'canada', 'post', 'worst', 'start', 'year', 'since', '2009', 'area']",-1.0,Negative
home sales in canada post worst start to the year since 2009: crea http,"['home', 'sale', 'canada', 'post', 'worst', 'start', 'year', 'since', '2009', 'area']",-1.0,Negative
