content,tokenized_content,sentiment,sentiment_type
"bank of canada ups key rate to 3.25 percent and into restrictive territory http
raising costs to lower prices! interest fights inflation! suckered in the 1980s by pierre's 22% rates  and suckered by justin now. how stupid can canadians be?","['bank', 'canada', 'ups', 'key', 'rate', '3.25', 'percent', 'restrictive', 'territory', 'raising', 'cost', 'lower', 'price', 'interest', 'fight', 'inflation', 'suffered', '1980s', 'pierre', 'is', 'gt', 'rate', 'suffered', 'justin', 'stupid', 'canadian']",-0.39999999999999997,Negative
"perhaps someone here can explain to me, @user... why are you trying to illegally collect taxes on a warranty replacement shipment being sent to me? revenue canada states on their website that tax is not applicable to such shipments.","['perhaps', 'someone', 'explain', '...', 'trying', 'illegally', 'collect', 'tax', 'warranty', 'replacement', 'shipment', 'sent', 'revenue', 'canada', 'state', 'website', 'tax', 'applicable', 'shipment']",-0.5,Negative
"@user horrible customer service. been over a week and still haven’t received my package .. i have sent all my details too , still no response ? i was promised by 4 customer service agents that i will be getting my package yday . still no sign","['horrible', 'customer', 'service', 'week', 'still', 'a', 'received', 'package', 'gt', 'sent', 'detail', 'still', 'response', 'promised', 'a', 'customer', 'service', 'agent', 'getting', 'package', 'day', 'still', 'sign']",-1.0,Negative
@user why are there still line ups at service canada to get passports processed? here since before 8am and nowhere close to the line moving in an hour! woman with twin babies here before me…sad and ridiculous. http,"['still', 'line', 'ups', 'service', 'canada', 'get', 'passport', 'processed', 'since', 'am', 'nowhere', 'close', 'line', 'moving', 'hour', 'woman', 'twin', 'baby', 'messed', 'ridiculous']",-0.3333333333333333,Negative
"so i can only change an incorrect delivery address after you've tried to deliver it to the wrong address? ya that makes sense, @user .","['change', 'incorrect', 'delivery', 'address', 've', 'tried', 'deliver', 'wrong', 'address', 'ya', 'make', 'sense']",-0.5,Negative
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user i've answered every question and i'm just so tired of all you fck ups not caring about what's going on in canada it's bigger than the 2 parties yet no one addresses it. it's like all you care about is fighting instead of uniting. you and your party are irrelevant vote for libs,"['ve', 'answered', 'every', 'question', 'm', 'tired', 'fck', 'ups', 'caring', 'is', 'going', 'canada', 'is', 'bigger', 'a', 'party', 'yet', 'one', 'address', 'is', 'like', 'care', 'fighting', 'instead', 'uniting', 'party', 'irrelevant', 'vote', 'libs']",-0.3,Negative
@user i’ve already gone through all that with you guys.  your subcontracted driver in kirkland lake ontario there’s only one. same crap for years. disgraceful image for your business.,"['a', 'already', 'gone', 'guy', 'subcontracted', 'driver', 'ireland', 'lake', 'ontario', 'a', 'one', 'crap', 'year', 'disgraceful', 'image', 'business']",-0.8,Negative
"get your customer service in order, @user. no notification email for customs brokerage invoice so i can pay in advance, then sent a bill after payment due date in the mail, &amp; then mislead twice by your phone agents on how to even pay. only payment over phone or cheque? wtf?","['get', 'customer', 'service', 'order', 'notification', 'email', 'custom', 'brokerage', 'voice', 'pay', 'advance', 'sent', 'bill', 'payment', 'due', 'date', 'mail', 'amp', 'mislead', 'twice', 'phone', 'agent', 'even', 'pay', 'payment', 'phone', 'cheque', 'wtf']",-0.3125,Negative
"ups #53 retail store owner in calgary, alberta canada is a dangerous racist with violent tendencies. but it's ridiculous that he was given a certificate of commissioner for oaths in alberta, isn't there a standard?🤬🤬🤬🤬🤬","['ups', 'gt', 'retail', 'store', 'owner', 'calgary', 'alberta', 'canada', 'dangerous', 'racist', 'violent', 'tendency', 'is', 'ridiculous', 'given', 'certificate', 'commissioner', 'oath', 'alberta', 'not', 'standard', '🤬🤬🤬🤬🤬']",-0.4333333333333333,Negative
"@user every time 
these tragic ,event, stories ,always 
seem to be government related, in some way.
in theory its all connected 
from the missing woman to the covid 19
adverse reaction reports - cover ups
to this attack on canadians &amp; canada , http","['every', 'time', 'tragic', 'event', 'story', 'always', 'seem', 'government', 'related', 'way', 'theory', 'connected', 'missing', 'woman', 'covid', 'gt', 'adverse', 'reaction', 'report', 'cover', 'ups', 'attack', 'canadian', 'amp', 'canada']",-0.31666666666666665,Negative
"i would like to say, we had no issues with line ups, security, arrivecan app or lost luggage. the two worst things that happened to us were, the walk from the plane to canada custom line was about 20minutes and that one of our suitcases was severely damaged","['would', 'like', 'say', 'issue', 'line', 'ups', 'security', 'arrivecan', 'app', 'lost', 'luggage', 'two', 'worst', 'thing', 'happened', 'u', 'walk', 'plane', 'canada', 'custom', 'line', 'minutes', 'one', 'suitcase', 'severely', 'damaged']",-1.0,Negative
the stupid manager said if i cant wait he would send back my passport ..was that the solution i was looking for ? arindin oponu 🥵🥵😡😡😡..ups canada !!! terrible customer service,"['stupid', 'manager', 'said', 'cant', 'wait', 'would', 'send', 'back', 'passport', 'gt', 'solution', 'looking', 'grinding', 'open', '🥵🥵😡😡😡', 'gt', 'ups', 'canada', 'terrible', 'customer', 'service']",-0.44999999999999996,Negative
"literally, i will miss my flight tomorrow since @user has refused to deliver my passport since 10.30am has stated on their teacking app ..this has to be the worst of all courier service in canada and entire universe!!! please avoid their services 😤😤😫😫😢😢😡😡😡😡","['literally', 'miss', 'flight', 'tomorrow', 'since', 'refused', 'deliver', 'passport', 'since', '10.30am', 'stated', 'teaching', 'app', 'gt', 'worst', 'courier', 'service', 'canada', 'entire', 'universe', 'please', 'avoid', 'service', '😤😤😫😫😢😢😡😡😡😡']",-0.5,Negative
ups canada the worst of them all avoid them if you can😡🥵🥵🥵,"['ups', 'canada', 'worst', 'avoid', 'can😡🥵🥵🥵']",-1.0,Negative
ups canada has to be the worst courier service package since 10.30am my package yet to arrive😩😡🥵 cc @user,"['ups', 'canada', 'worst', 'courier', 'service', 'package', 'since', '10.30am', 'package', 'yet', 'arrive😩😡🥵', 'cc']",-1.0,Negative
"@user as terrible as it seems, &amp; even with all the f ups, canada, france &amp; usa are proof, she will be selected not voted in. in fact she was probably selected the last 2times.","['terrible', 'seems', 'amp', 'even', 'f', 'ups', 'canada', 'france', 'amp', 'usa', 'proof', 'selected', 'voted', 'fact', 'probably', 'selected', 'last', 'times']",-0.5,Negative
@user ups does this too and i hate it. it’s their “””brokerage””” fee. the way i get around this is i tell the courier i didn’t consent to them acting as my broker and i will self-clear with canada border agency. it’s a hassle but i refuse to pay pricing35 for a pricing2 hst charge.,"['ups', 'hate', 'a', 'a', 'a', 'a', 'brokerage', 'a', 'a', 'a', 'fee', 'way', 'get', 'around', 'tell', 'courier', 'a', 'consent', 'acting', 'broker', 'self-clear', 'canada', 'border', 'agency', 'a', 'hassle', 'refuse', 'pay', 'pricing', 'pricing', 'hst', 'charge']",-0.4,Negative
"@user very poor service, ups sucks","['poor', 'service', 'ups', 'suck']",-0.4,Negative
@user @user business should always have the choice....they want to force ridiculous rules they can accept the loss in business.,"['business', 'always', 'choice', '....', 'want', 'force', 'ridiculous', 'rule', 'accept', 'loss', 'business']",-0.3333333333333333,Negative
"@user is the stupidest, most idiotic courier service on the face of this planet. without a doubt.","['stupidest', 'idiotic', 'courier', 'service', 'face', 'planet', 'without', 'doubt']",-0.6666666666666666,Negative
@user lori jones from canada - kyle are you trying to get more air time this season? your attacks and set ups towards sutton don't align with the values of a mother raising daughters? poking the bear is a bad as bullying.,"['lord', 'jones', 'canada', 'kyle', 'trying', 'get', 'air', 'time', 'season', 'attack', 'set', 'ups', 'towards', 'sutton', 'not', 'align', 'value', 'mother', 'raising', 'daughter', 'poking', 'bear', 'bad', 'bullying']",-0.6999999999999998,Negative
"@user hey ups, what do you mean by “this package was delivered by the guaranteed service commitment and is not eligible for a refund. refer to the ups tariff to learn more about ups service refund criteria?” it was delivered at 1:02 pm and not 10:30 am! why denied? http","['hey', 'ups', 'mean', 'a', 'package', 'delivered', 'guaranteed', 'service', 'commitment', 'eligible', 'refund', 'refer', 'ups', 'tariff', 'learn', 'ups', 'service', 'refund', 'criterion', 'a', 'delivered', '1:02', 'pm', '10:30', 'denied']",-0.3125,Negative
"@user i have to say being the largest delivery service provider in the world, you have the worst recruitment team i have ever seen. no communication, no follow up, no one returns calls back. unbelievable!","['say', 'largest', 'delivery', 'service', 'provider', 'world', 'worst', 'recruitment', 'team', 'ever', 'seen', 'communication', 'follow', 'one', 'return', 'call', 'back', 'unbelievable']",-0.4166666666666667,Negative
"@user @user and they will accept the consequences of not having my business anymore.

fuck about - find out and all that.","['accept', 'consequence', 'business', 'anymore', 'fuck', 'find']",-0.4,Negative
@user @user @user the argument that renewables are too expensive is being worn away. i hope that canada ups it’s game and speeds up the #justtransition before we get left behind (and become fossil fools - i like dad jokes too😂),"['argument', 'renewables', 'expensive', 'worn', 'away', 'hope', 'canada', 'ups', 'a', 'game', 'speed', 'justtransition', 'get', 'left', 'behind', 'become', 'fossil', 'fool', 'like', 'dad', 'joke', 'took']",-0.325,Negative
@user @user rude!,['rude'],-0.3,Negative
@user @user any company showing these signs should be boycotted. it is blatant discrimination.,"['company', 'showing', 'sign', 'boycotted', 'blatant', 'discrimination']",-0.5,Negative
"@user has now stopped responding to my tweets. while the lives of two children is at stake, they wash their hands off any and all responsibility and accountability. why the fuck is my package lying in louisville, us? 13 days and counting!","['stopped', 'responding', 'tweet', 'life', 'two', 'child', 'stake', 'wash', 'hand', 'responsibility', 'accountability', 'fuck', 'package', 'lying', 'louisville', 'u', 'gt', 'day', 'counting']",-0.4,Negative
@user i hope this is fake! not that i use your terrible services anymore,"['hope', 'fake', 'use', 'terrible', 'service', 'anymore']",-0.75,Negative
@user @user @user evil,['evil'],-1.0,Negative
@user @user pathetic virtue signallers,"['pathetic', 'virtue', 'signalled']",-1.0,Negative
@user @user @user wow. disgusting!  will not use ups ever again.,"['wow', 'disgusting', 'use', 'ups', 'ever']",-0.45,Negative
@user @user just a way to ask people to wear a mask? more like a pre-emptive strike; and oddly rude for a service company.,"['way', 'ask', 'people', 'wear', 'mask', 'like', 'preemptive', 'strike', 'oddly', 'rude', 'service', 'company']",-0.3,Negative
"@user #ups #upsfraud 
two months ago, someone used my account to send over 50 packages with bad checks to canada using my account. i keep getting invoices. i raised &lt;10 fraud tickets. made a dozen phone calls. all ignored. please help!","['ups', 'upsfraud', 'two', 'month', 'ago', 'someone', 'used', 'account', 'send', 'gt', 'package', 'bad', 'check', 'canada', 'using', 'account', 'keep', 'getting', 'voice', 'raised', 'lt', 'gt', 'fraud', 'ticket', 'made', 'dozen', 'phone', 'call', 'ignored', 'please', 'help']",-0.6999999999999998,Negative
so @user and @user have decided that together they’re going to be the worst service ever. 13 days and counting for a package containing paper documents waiting for some customs clearance in the us.,"['decided', 'together', 'a', 'going', 'worst', 'service', 'ever', 'gt', 'day', 'counting', 'package', 'containing', 'paper', 'document', 'waiting', 'custom', 'clearance', 'u']",-1.0,Negative
"hey @user your shipping from your canadian website is the worst every time it is with a fly-by-night courier that i have never heard of. pay the extra pricing2 and go with fedex, ups, or canada post.","['hey', 'shipping', 'canadian', 'website', 'worst', 'every', 'time', 'fly-by-night', 'courier', 'never', 'heard', 'pay', 'extra', 'pricing', 'go', 'index', 'ups', 'canada', 'post']",-0.5,Negative
@user @user ups in canada is also one of the worst,"['ups', 'canada', 'also', 'one', 'worst']",-1.0,Negative
"@user service is the worst!!!! i sent an expedited package from august 22,2022 n until this day its not delivered for dumb fucking reasons. your customers service is sloppy and is of no use.","['service', 'worst', 'sent', 'expedite', 'package', 'august', '22,2022', 'n', 'day', 'delivered', 'dumb', 'fucking', 'reason', 'customer', 'service', 'sloppy', 'use']",-0.5979166666666667,Negative
@user @user why do your drivers have to throw packages around like that? seriously???? http,"['driver', 'throw', 'package', 'around', 'like', 'seriously']",-0.3333333333333333,Negative
"@user 
ups pays no heed to repeated requests about life-saving medications coming through their service. your drivers 'reschedule' the delivery with no attempt made. and every customer service agent reveals false information. i don't know where to go. 
1z63xv820406310411","['ups', 'pay', 'heed', 'repeated', 'request', 'life-saving', 'medication', 'coming', 'service', 'driver', 'rescheduled', 'delivery', 'attempt', 'made', 'every', 'customer', 'service', 'agent', 'reveals', 'false', 'information', 'not', 'know', 'go', '1z63xv820406310411']",-0.4000000000000001,Negative
"@user “slay” 

are you fucking serious? 

i need my supply chain functional, not woke","['a', 'slay', 'a', 'fucking', 'serious', 'need', 'supply', 'chain', 'functional', 'woke']",-0.3333333333333333,Negative
"@user hey ups, what do you mean by “this package was delivered by the guaranteed service commitment and is not eligible for a refund. refer to the ups tariff to learn more about ups service refund criteria?” it was delivered at 1:02 pm and not 10:30 am! why denied? http","['hey', 'ups', 'mean', 'a', 'package', 'delivered', 'guaranteed', 'service', 'commitment', 'eligible', 'refund', 'refer', 'ups', 'tariff', 'learn', 'ups', 'service', 'refund', 'criterion', 'a', 'delivered', '1:02', 'pm', '10:30', 'denied']",-0.3125,Negative
"@user your web experience is insane! you have wrong my address i can’t change it, they block my username etc .. 🥵","['web', 'experience', 'insane', 'wrong', 'address', 'a', 'change', 'block', 'username', 'etc', 'gt', 'a']",-0.75,Negative
@user @user this seems wrong. ive had items shipped from at least 25 countries over my lifetime and never once saw an import tax applied (inbound to usa). i know canada and the uk deal with that crap on every item but thats them. thats not how its supposed to work for us with rare exception,"['seems', 'wrong', 'ive', 'item', 'shipped', 'least', 'gt', 'country', 'lifetime', 'never', 'saw', 'import', 'tax', 'applied', 'inbound', 'usa', 'know', 'canada', 'uk', 'deal', 'crap', 'every', 'item', 'thats', 'thats', 'supposed', 'work', 'u', 'rare', 'exception']",-0.325,Negative
@user they are all liberal/ndp screw ups. what do you expect??  that journalist is a liarr and provides fake news and freeland is destroying our country.but your another who hate canada.,"['liberal/ndp', 'screw', 'ups', 'expect', 'journalist', 'liar', 'provides', 'fake', 'news', 'ireland', 'destroying', 'country.but', 'another', 'hate', 'canada']",-0.5,Negative
"@user @user while i’m outraged. 

when will these same ‘progressives’ be outraged with canada’s:
homelessness 
opioid deaths 
mental health issues
gun violence in our streets 
food bank line ups
cdns falling behind

where’s the outrage as they step over the unhoused to grab their latte?","['a', 'outraged', 'a', 'progressive', 'a', 'outraged', 'canada', 'a', 'homelessness', 'opioid', 'death', 'mental', 'health', 'issue', 'gun', 'violence', 'street', 'food', 'bank', 'line', 'ups', 'cdn', 'falling', 'behind', 'a', 'outrage', 'step', 'housed', 'grab', 'late']",-0.52,Negative
"@user @user @user dont private message him, he just wants you off the public forum...keep showing everyone how pathetic they are","['dont', 'private', 'message', 'want', 'public', 'forum', '...', 'keep', 'showing', 'everyone', 'pathetic']",-0.3333333333333333,Negative
"@user @user @user i know, they just keep the lies going until you lose interest...they are pathetic people that just dont give a crap. i have been after them for a refund for the pas 2 months..","['know', 'keep', 'lie', 'going', 'lose', 'interest', '...', 'pathetic', 'people', 'dont', 'give', 'crap', 'refund', 'pa', 'a', 'month', 'gt']",-0.9,Negative
@user @user so my package was more than 38 hours late. i asked for a refund and was told i was getting it by your admin...this was july 6th. ups dosent give refunds unless you have an account with them. this company treats thier customers with disrespect and they dont stand up to its policy.,"['package', 'gt', 'hour', 'late', 'asked', 'refund', 'told', 'getting', 'admin', '...', 'july', 'th', 'ups', 'doesnt', 'give', 'refund', 'unless', 'account', 'company', 'treat', 'thier', 'customer', 'disrespect', 'dont', 'stand', 'policy']",-0.3,Negative
"mr.negative is in canada. he’s old and miserable and ties the fiber of his being to a kids game for grown ups. scooter is entirely too pussy to ever leave texas. klump would never come to miami. they’re the way they are, because their protected. #finsup","['mr.negative', 'canada', 'a', 'old', 'miserable', 'tie', 'fiber', 'kid', 'game', 'grown', 'ups', 'scooter', 'entirely', 'pussy', 'ever', 'leave', 'texas', 'slump', 'would', 'never', 'come', 'miami', 'a', 'way', 'protected', 'lineup']",-0.325,Negative
"@user   are you planning on improving your service or what? worst service, my package was supposed to be delivered on aug 25 but there is no update on the customer package. very pathetic service. improve your service. #hateups #disappointed #upsworstservice","['planning', 'improving', 'service', 'worst', 'service', 'package', 'supposed', 'delivered', 'aug', 'gt', 'update', 'customer', 'package', 'pathetic', 'service', 'improve', 'service', 'hates', 'disappointed', 'upsworstservice']",-0.9166666666666666,Negative
@user these adds need to fuck off.   blocked,"['add', 'need', 'fuck', 'blocked']",-0.4,Negative
@user you got a hell of a following up here in canada but ticketmaster is gonna kill this show with how bad the mark ups are. talking pricing3000 for floor seats at a 7700 seat arena,"['got', 'hell', 'following', 'canada', 'ticketmaster', 'gon', 'na', 'kill', 'show', 'bad', 'mark', 'ups', 'talking', 'pricing3000', 'floor', 'seat', '7700', 'seat', 'arena']",-0.3499999999999999,Negative
@user why totally desecrate a church  and christian’s with this sort of behaviour? the united people of canada are our canadian f ups.,"['totally', 'desperate', 'church', 'christian', 'a', 'sort', 'behaviour', 'united', 'people', 'canada', 'canadian', 'f', 'ups']",-0.3,Negative
"i called @user.  they said someone would call me with an hour and get the delivery arranged for today. then i tweeted about it and that team contacted me, took my info, stuck to the lie that “the business is closed” and said they’d deliver tomorrow.

wtf….","['called', 'said', 'someone', 'would', 'call', 'hour', 'get', 'delivery', 'arranged', 'today', 'tweeted', 'team', 'contacted', 'took', 'info', 'stuck', 'lie', 'a', 'business', 'closed', 'a', 'said', 'a', 'deliver', 'tomorrow', 'wtf']",-0.3,Negative
@user why totally desecrate a church  and christian’s with this sort of behaviour? the united people of canada are our canadian f ups.,"['totally', 'desperate', 'church', 'christian', 'a', 'sort', 'behaviour', 'united', 'people', 'canada', 'canadian', 'f', 'ups']",-0.3,Negative
walking on vine &amp; crossing macnab @user truck didn’t look like it was going to stop so we paused then proceeded slowly and looked at him. he then yelled “get off the fucking road” #hamont #visionzero,"['walking', 'vine', 'amp', 'crossing', 'magna', 'truck', 'a', 'look', 'like', 'going', 'stop', 'paused', 'proceeded', 'slowly', 'looked', 'yelled', 'a', 'get', 'fucking', 'road', 'a', 'among', 'visionzero']",-0.45,Negative
@user 🤣🤣🤣🤣 this is awful. fedex is stoked,"['🤣🤣🤣🤣', 'awful', 'index', 'stored']",-1.0,Negative
"@user hello, i am sorry for the trouble. please provide me with your name, tracking number, delivery address, phone number, email address, so i could check this for you. thank you in advance. -henry http","['hello', 'sorry', 'trouble', 'please', 'provide', 'name', 'tracking', 'number', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'could', 'check', 'thank', 'advance', 'henry']",-0.35,Negative
@user  has the worst delivery service ever,"['worst', 'delivery', 'service', 'ever']",-1.0,Negative
@user you are the worst god damn delivery service ever,"['worst', 'god', 'damn', 'delivery', 'service', 'ever']",-1.0,Negative
@user let’s not take responsibility for germany’s fuck ups. i don’t recall merkel coming over here before nordstream to ask canada to supply them gaz. they never considered canada until now,"['let', 'a', 'take', 'responsibility', 'germany', 'a', 'fuck', 'ups', 'a', 'recall', 'merkel', 'coming', 'nordstream', 'ask', 'canada', 'supply', 'gaz', 'never', 'considered', 'canada']",-0.4,Negative
"@user @user install ac in your trucks, you inhumane pricks!","['install', 'ac', 'truck', 'inhumane', 'price']",-0.9,Negative
@user dont ever use ups!!!!!!!! worst shipping company in canada!!,"['dont', 'ever', 'use', 'ups', 'worst', 'shipping', 'company', 'canada']",-1.0,Negative
"@user  honestly the worst company to deal with from drivers to phone reps!  everyone lies it's like everyone is incompetent! 
i don't understand why @user just don't use different carrier. i'm going to stop ordering because of ups!","['honestly', 'worst', 'company', 'deal', 'driver', 'phone', 'rep', 'everyone', 'lie', 'is', 'like', 'everyone', 'incompetent', 'not', 'understand', 'not', 'use', 'different', 'carrier', 'm', 'going', 'stop', 'ordering', 'ups']",-0.45,Negative
@user your delivery man delivered my package to the wrong place and i need to be resolved asap! pls,"['delivery', 'man', 'delivered', 'package', 'wrong', 'place', 'need', 'resolved', 'asap', 'pls']",-0.5,Negative
"@user hi, i'm sorry to hear this. please provide me with your tracking number, phone number, and delivery address, so i could look into this matter. thank you. -henry http","['hi', 'm', 'sorry', 'hear', 'please', 'provide', 'tracking', 'number', 'phone', 'number', 'delivery', 'address', 'could', 'look', 'matter', 'thank', 'henry']",-0.5,Negative
@user over a week since i put in my claim for a refund after upd screwed up my shipment.  no response.  on top of that you have the balls to send me a price adjustment to charge me more!  you are such an awful company.  worst service provider ever.,"['week', 'since', 'put', 'claim', 'refund', 'upd', 'screwed', 'shipment', 'response', 'top', 'ball', 'send', 'price', 'adjustment', 'charge', 'awful', 'company', 'worst', 'service', 'provider', 'ever']",-0.5,Negative
@user it was definitely unnecessary. i changed the channel. but triple h ain't perfect. he gonna have his fuck ups. geezus they were horrible tho. lol,"['definitely', 'unnecessary', 'changed', 'channel', 'triple', 'h', 'ai', 'not', 'perfect', 'gon', 'na', 'fuck', 'ups', 'genus', 'horrible', 'tho', 'laugh out loud']",-0.3166666666666666,Negative
@user your customer service is beyond awful,"['customer', 'service', 'beyond', 'awful']",-1.0,Negative
"@user @user worst company ever. they keep sending an invoice for amount that was paid before the item was even delivered. after straightening it out, have received yet another invoice with late charge added. ridiculous! terrible service! obtuse record keeping! unacceptable","['worst', 'company', 'ever', 'keep', 'sending', 'voice', 'amount', 'paid', 'item', 'even', 'delivered', 'straightening', 'received', 'yet', 'another', 'voice', 'late', 'charge', 'added', 'ridiculous', 'terrible', 'service', 'obtuse', 'record', 'keeping', 'unacceptable']",-0.6583333333333333,Negative
@user ups trucks don't have ac. up here in canada not a problem but in texas? fuck thattt,"['ups', 'truck', 'not', 'ac', 'canada', 'problem', 'texas', 'fuck', 'that']",-0.4,Negative
"@user nevermind, i don’t want to expect anything more from canada post, they always disappoint. that is why i always choose fedex or ups but unfortunately the person sending the parcel decided to use canada post.","['nevermind', 'a', 'want', 'expect', 'anything', 'canada', 'post', 'always', 'disappoint', 'always', 'choose', 'index', 'ups', 'unfortunately', 'person', 'sending', 'parcel', 'decided', 'use', 'canada', 'post']",-0.5,Negative
still on going. only now i'm on holiday's now getting phone calls from angry customers looking for their tools. @user is either lazy or incompetent,"['still', 'going', 'm', 'holiday', 'is', 'getting', 'phone', 'call', 'angry', 'customer', 'looking', 'tool', 'either', 'lazy', 'incompetent']",-0.3666666666666667,Negative
"i had a very disappointing experience with @user ! i sent a package to canada in march 22 and paid the brokerage fee, but till this day i get letters that i have to pay brokerage fee and their system has no record of anything. do not recommend @user!","['disappointing', 'experience', 'sent', 'package', 'canada', 'march', 'gt', 'paid', 'brokerage', 'fee', 'till', 'day', 'get', 'letter', 'pay', 'brokerage', 'fee', 'system', 'record', 'anything', 'recommend']",-0.6,Negative
"@user is the worst service. yesterday, they sent my package to the wrong city. today while i was waiting at 7:34pm. i watched them drive past my place without stopping.","['worst', 'service', 'yesterday', 'sent', 'package', 'wrong', 'city', 'today', 'waiting', '7:34pm', 'watched', 'drive', 'past', 'place', 'without', 'stopping']",-0.5833333333333334,Negative
@user @user will never order anything online that uses your terrible service.,"['never', 'order', 'anything', 'online', 'us', 'terrible', 'service']",-1.0,Negative
@user @user was out for delivery all day yesterday. i waited until 9 pm when tracking changed - delivery will be rescheduled because commodity description information validation is required by sender/importer before release. this is a domestic package. worst delivery co ever.,"['delivery', 'day', 'yesterday', 'waited', 'a', 'pm', 'tracking', 'changed', 'delivery', 'rescheduled', 'commodity', 'description', 'information', 'validation', 'required', 'sender/importer', 'release', 'domestic', 'package', 'worst', 'delivery', 'co', 'ever']",-0.5,Negative
"@user doug, i apologize for the bad experience, we are abroad, please contact:

ups store canada customer service line 905-338-9754

--jaime http","['doug', 'apologize', 'bad', 'experience', 'abroad', 'please', 'contact', 'ups', 'store', 'canada', 'customer', 'service', 'line', '905-338-9754', 'gt', 'jaime']",-0.6999999999999998,Negative
@user how do i contact you about a dangerous driver.  512774,"['contact', 'dangerous', 'driver', '512774']",-0.6,Negative
"@user @user @user @user wrong space ex is just ups for the iss
eu, canada and japan are nasa partners.

nasa has build its own heavy lifter and the ill be back on the moon then to mars while el'con continues to be the worlds richest welfare queen.
http","['wrong', 'space', 'ex', 'ups', 'i', 'eu', 'canada', 'japan', 'nasa', 'partner', 'nasa', 'build', 'heavy', 'lifted', 'ill', 'back', 'moon', 'mar', 'econ', 'continues', 'world', 'richest', 'welfare', 'queen']",-0.3,Negative
"@user what's up with site? can't log in, get this error code: lasso_1010. our reps will know exactly what to do. can't reset password either as that gives this error, ""we are sorry, the application encountered an error during processing.""","['is', 'site', 'ca', 'not', 'log', 'get', 'error', 'code', 'lasso_1010', 'rep', 'know', 'exactly', 'ca', 'not', 'reset', 'password', 'either', 'give', 'error', 'gt', 'sorry', 'application', 'encountered', 'error', 'processing', 'gt']",-0.3125,Negative
@user literally stuck speaking to people in random fucking countries who have no idea what they are doing,"['literally', 'stuck', 'speaking', 'people', 'random', 'fucking', 'country', 'idea']",-0.55,Negative
@user sad(( can you not get these redirected through the carrier? ik ups and canada post you can call and have it redirected to a pickup facility if you have the tracking number,"['sad', 'get', 'redirected', 'carrier', 'ik', 'ups', 'canada', 'post', 'call', 'redirected', 'pickup', 'facility', 'tracking', 'number']",-0.5,Negative
@user &amp; justin trudeau is the worst pm canada has ever had ! put there corrupt minds together &amp; you still have grade a f ups,"['amp', 'justin', 'trudeau', 'worst', 'pm', 'canada', 'ever', 'put', 'corrupt', 'mind', 'together', 'amp', 'still', 'grade', 'f', 'ups']",-0.75,Negative
@user @user @user @user unreal. so sad,"['unreal', 'sad']",-0.5,Negative
"break ups are so sad 😔

#cdnpoli #canada #ndp #trudeaumustresign #trudeaunationaldisgrace #trudeaumustresign #trudeauworstpmever http","['break', 'ups', 'sad', 'a', 'cdnpoli', 'canada', 'ndp', 'trudeaumustresign', 'trudeaunationaldisgrace', 'trudeaumustresign', 'trudeauworstpmever']",-0.5,Negative
"@user @user @user shockingly i saw a ups vehicle get ticketed once for parking infractions. makes you wonder who paid the ticket and what was the punishment for the driver.  here's an example of how canada post once decided to not violate ""street rules"" that went unpunished. http","['shocking', 'saw', 'ups', 'vehicle', 'get', 'ticket', 'parking', 'infraction', 'make', 'wonder', 'paid', 'ticket', 'punishment', 'driver', 'is', 'example', 'canada', 'post', 'decided', 'violate', 'gt', 'street', 'rule', 'gt', 'went', 'unpublished']",-1.0,Negative
@user literally the worst and most ridiculous customer service experience i have ever encountered. if you can avoid this company avoid at all costs,"['literally', 'worst', 'ridiculous', 'customer', 'service', 'experience', 'ever', 'encountered', 'avoid', 'company', 'avoid', 'cost']",-0.6666666666666666,Negative
@user do not call customer service. they literally just lie to you. it's outrageous,"['call', 'customer', 'service', 'literally', 'lie', 'is', 'outrageous']",-1.0,Negative
"@user @user sorry, gal, but canada's dr. vera etches one ups you, and then some:  http","['sorry', 'gal', 'canada', 'is', 'dr', 'vera', 'etched', 'one', 'ups']",-0.5,Negative
"if only there was some way to make a complaint other than calling ups and getting a recorded message.
does canada have a regulator that looks after delivery services?  (i'm guessing not)","['way', 'make', 'complaint', 'calling', 'ups', 'getting', 'recorded', 'message', 'canada', 'regulator', 'look', 'delivery', 'service', 'm', 'guessing']",-0.3,Negative
fuck you @user @user,['fuck'],-0.4,Negative
"@user i’m honestly disappointed with this service. i call to dispute my brokerage fee, i’m hung up on. you guys are telling me i get a discount if i pay it online? i didn’t ask for you to be my broker for this. i should have been notified when the item was at the boarder.","['a', 'honestly', 'disappointed', 'service', 'call', 'dispute', 'brokerage', 'fee', 'a', 'hung', 'guy', 'telling', 'get', 'discount', 'pay', 'online', 'a', 'ask', 'broker', 'notified', 'item', 'border']",-0.75,Negative
@user where is my shipment tracking no 8107311855? everytime i call i am just told that you have escalated it. pathetic service @user @user @user @user,"['shipment', 'tracking', '8107311855', 'overtime', 'call', 'told', 'escalated', 'pathetic', 'service']",-1.0,Negative
@user i have contacted the uk one!!! no response its disgusting,"['contacted', 'uk', 'one', 'response', 'disgusting']",-1.0,Negative
